questId,displayName,description,faction,oneShot,prereqQuest,stageNum,stageId,stageDescription,onEnterActions,objectiveType,objectiveId,itemName,npcId,npcDisplayName,npcFaction,qty,onCompleteActions,rewardCR,rewardRep,rewardItems
q_075_8,Помощь Герман Шмитц,Возьмите задание у Герман Шмитц и выполните его,GuildOfThoughts,,,1,gather_8_1,Принесите Navigation Sextant в количестве 5,,HaveItem,obj_q_075_8_s1,Navigation Sextant,npc_075,Герман Шмитц,GuildOfThoughts,5,,,,
q_075_8,Помощь Герман Шмитц,Возьмите задание у Герман Шмитц и выполните его,GuildOfThoughts,,,2,talk_8_2,Найдите Герман Шмитц и узнайте информацию,,TalkToNpc,obj_q_075_8_s2,,npc_075,Герман Шмитц,GuildOfThoughts,1,GiveCredits::150;AddReputation::30:GuildOfThoughts;GiveItem:Mechanical Watch::3,150,GuildOfThoughts:30,Mechanical Watch:3
q_076_0,Помощь Ник,Ник ищет надёжного курьера для Пираты,Pirates,y,,0,talk_0_0,Найдите Ник и узнайте информацию,,TalkToNpc,obj_q_076_0_s0,,npc_076,Ник,Pirates,1,,,,
q_076_0,Помощь Ник,Ник ищет надёжного курьера для Пираты,Pirates,y,,1,talk_0_1,Поговорите с Фрей,,TalkToNpc,obj_q_076_0_s1,,npc_089,Фрей,Pirates,1,,,,
q_076_0,Помощь Ник,Ник ищет надёжного курьера для Пираты,Pirates,y,,2,talk_0_2,Обсудите детали с Ник,,TalkToNpc,obj_q_076_0_s2,,npc_076,Ник,Pirates,1,,,,
q_076_0,Помощь Ник,Ник ищет надёжного курьера для Пираты,Pirates,y,,3,gather_0_3,Раздобудьте Thief's Tools (4 шт.),,HaveItem,obj_q_076_0_s3,Thief's Tools,npc_076,Ник,Pirates,4,,,,
q_076_0,Помощь Ник,Ник ищет надёжного курьера для Пираты,Pirates,y,,4,gather_0_4,Раздобудьте Grappling Hook (3 шт.),,HaveItem,obj_q_076_0_s4,Grappling Hook,npc_076,Ник,Pirates,3,,,,
q_076_0,Помощь Ник,Ник ищет надёжного курьера для Пираты,Pirates,y,,5,talk_0_5,Передайте сообщение Ник,,TalkToNpc,obj_q_076_0_s5,,npc_076,Ник,Pirates,1,,,,
q_076_0,Помощь Ник,Ник ищет надёжного курьера для Пираты,Pirates,y,,6,talk_0_6,Найдите Фрей и узнайте информацию,,TalkToNpc,obj_q_076_0_s6,,npc_089,Фрей,Pirates,1,,,,
q_076_0,Помощь Ник,Ник ищет надёжного курьера для Пираты,Pirates,y,,7,talk_0_7,Найдите Человек в багровой мантии и узнайте информацию,,TalkToNpc,obj_q_076_0_s7,,npc_077,Человек в багровой мантии,Pirates,1,,,,
q_076_0,Помощь Ник,Ник ищет надёжного курьера для Пираты,Pirates,y,,8,gather_0_8,Принесите Travel Butter Cookies в количестве 3,,HaveItem,obj_q_076_0_s8,Travel Butter Cookies,npc_076,Ник,Pirates,3,,,,
q_076_0,Помощь Ник,Ник ищет надёжного курьера для Пираты,Pirates,y,,9,gather_0_9,Раздобудьте Smoke Bomb (5 шт.),,HaveItem,obj_q_076_0_s9,Smoke Bomb,npc_076,Ник,Pirates,5,,,,
q_076_0,Помощь Ник,Ник ищет надёжного курьера для Пираты,Pirates,y,,10,talk_0_10,Обсудите детали с Ник,,TalkToNpc,obj_q_076_0_s10,,npc_076,Ник,Pirates,1,GiveCredits::50;AddReputation::15:Pirates;GiveItem:SOL Registration Certificate::2,50,Pirates:15,SOL Registration Certificate:2
q_076_1,Ник: Неотложное задание,Помогите Ник с важным делом для Пираты,Pirates,,,0,talk_1_0,Встретьтесь с Ник для получения указаний,,TalkToNpc,obj_q_076_1_s0,,npc_076,Ник,Pirates,1,,,,
q_076_1,Ник: Неотложное задание,Помогите Ник с важным делом для Пираты,Pirates,,,1,gather_1_1,Соберите Dark Lantern (5 шт.),,HaveItem,obj_q_076_1_s1,Dark Lantern,npc_076,Ник,Pirates,5,,,,
q_076_1,Ник: Неотложное задание,Помогите Ник с важным делом для Пираты,Pirates,,,2,gather_1_2,Раздобудьте Thief's Tools (5 шт.),,HaveItem,obj_q_076_1_s2,Thief's Tools,npc_076,Ник,Pirates,5,,,,
q_076_1,Ник: Неотложное задание,Помогите Ник с важным делом для Пираты,Pirates,,,3,talk_1_3,Поговорите с Ник,,TalkToNpc,obj_q_076_1_s3,,npc_076,Ник,Pirates,1,GiveCredits::75;AddReputation::30:Pirates;GiveItem:Dark Lantern::2,75,Pirates:30,Dark Lantern:2
q_076_2,Помощь Ник,Срочное поручение от Ник (Пираты),Pirates,,q_076_1,0,talk_2_0,Встретьтесь с Ник для получения указаний,,TalkToNpc,obj_q_076_2_s0,,npc_076,Ник,Pirates,1,,,,
q_076_2,Помощь Ник,Срочное поручение от Ник (Пираты),Pirates,,q_076_1,1,talk_2_1,Передайте сообщение Ник,,TalkToNpc,obj_q_076_2_s1,,npc_076,Ник,Pirates,1,,,,
q_076_2,Помощь Ник,Срочное поручение от Ник (Пираты),Pirates,,q_076_1,2,gather_2_2,Добудьте Pirate Cutlass — требуется 2 шт.,,HaveItem,obj_q_076_2_s2,Pirate Cutlass,npc_076,Ник,Pirates,2,,,,
q_076_2,Помощь Ник,Срочное поручение от Ник (Пираты),Pirates,,q_076_1,3,gather_2_3,Раздобудьте SOL Registration Certificate (5 шт.),,HaveItem,obj_q_076_2_s3,SOL Registration Certificate,npc_076,Ник,Pirates,5,,,,
q_076_2,Помощь Ник,Срочное поручение от Ник (Пираты),Pirates,,q_076_1,4,talk_2_4,Встретьтесь с Ник для получения указаний,,TalkToNpc,obj_q_076_2_s4,,npc_076,Ник,Pirates,1,GiveCredits::250;AddReputation::10:Pirates;GiveItem:Ship's Log::3,250,Pirates:10,Ship's Log:3
q_076_3,Поручение: Поиск Ник,Помогите Ник с важным делом для Пираты,Pirates,y,,0,talk_3_0,Передайте сообщение Ник,,TalkToNpc,obj_q_076_3_s0,,npc_076,Ник,Pirates,1,,,,
q_076_3,Поручение: Поиск Ник,Помогите Ник с важным делом для Пираты,Pirates,y,,1,gather_3_1,Принесите Thief's Tools в количестве 3,,HaveItem,obj_q_076_3_s1,Thief's Tools,npc_076,Ник,Pirates,3,,,,
q_076_3,Поручение: Поиск Ник,Помогите Ник с важным делом для Пираты,Pirates,y,,2,gather_3_2,Соберите Rum (2 шт.),,HaveItem,obj_q_076_3_s2,Rum,npc_076,Ник,Pirates,2,,,,
q_076_3,Поручение: Поиск Ник,Помогите Ник с важным делом для Пираты,Pirates,y,,3,gather_3_3,Раздобудьте Dark Lantern (4 шт.),,HaveItem,obj_q_076_3_s3,Dark Lantern,npc_076,Ник,Pirates,4,,,,
q_076_3,Поручение: Поиск Ник,Помогите Ник с важным делом для Пираты,Pirates,y,,4,talk_3_4,Передайте сообщение Ник,,TalkToNpc,obj_q_076_3_s4,,npc_076,Ник,Pirates,1,GiveCredits::10;AddReputation::5:Pirates,10,Pirates:5,
q_076_4,Задание #5 от Ник,Выполните поручение для Ник в Пираты,Pirates,y,,0,talk_4_0,Передайте сообщение Ник,,TalkToNpc,obj_q_076_4_s0,,npc_076,Ник,Pirates,1,,,,
q_076_4,Задание #5 от Ник,Выполните поручение для Ник в Пираты,Pirates,y,,1,gather_4_1,Раздобудьте Pirate Bandana (4 шт.),,HaveItem,obj_q_076_4_s1,Pirate Bandana,npc_076,Ник,Pirates,4,,,,
q_076_4,Задание #5 от Ник,Выполните поручение для Ник в Пираты,Pirates,y,,2,gather_4_2,Принесите Travel Butter Cookies в количестве 5,,HaveItem,obj_q_076_4_s2,Travel Butter Cookies,npc_076,Ник,Pirates,5,,,,
q_076_4,Задание #5 от Ник,Выполните поручение для Ник в Пираты,Pirates,y,,3,gather_4_3,Найдите Grappling Hook в количестве 4 шт.,,HaveItem,obj_q_076_4_s3,Grappling Hook,npc_076,Ник,Pirates,4,,,,
q_076_4,Задание #5 от Ник,Выполните поручение для Ник в Пираты,Pirates,y,,4,talk_4_4,Встретьтесь с Ник для получения указаний,,TalkToNpc,obj_q_076_4_s4,,npc_076,Ник,Pirates,1,GiveCredits::300;AddReputation::30:Pirates,300,Pirates:30,
q_076_5,Помощь Ник,Возьмите задание у Ник и выполните его,Pirates,y,,0,talk_5_0,Передайте сообщение Ник,,TalkToNpc,obj_q_076_5_s0,,npc_076,Ник,Pirates,1,,,,
q_076_5,Помощь Ник,Возьмите задание у Ник и выполните его,Pirates,y,,1,gather_5_1,Принесите Ship's Log в количестве 4,,HaveItem,obj_q_076_5_s1,Ship's Log,npc_076,Ник,Pirates,4,,,,
q_076_5,Помощь Ник,Возьмите задание у Ник и выполните его,Pirates,y,,2,talk_5_2,Найдите Человек в багровой мантии и узнайте информацию,,TalkToNpc,obj_q_076_5_s2,,npc_077,Человек в багровой мантии,Pirates,1,,,,
q_076_5,Помощь Ник,Возьмите задание у Ник и выполните его,Pirates,y,,3,talk_5_3,Встретьтесь с Фрей для получения указаний,,TalkToNpc,obj_q_076_5_s3,,npc_089,Фрей,Pirates,1,,,,
q_076_5,Помощь Ник,Возьмите задание у Ник и выполните его,Pirates,y,,4,talk_5_4,Передайте сообщение Ник,,TalkToNpc,obj_q_076_5_s4,,npc_076,Ник,Pirates,1,GiveCredits::150;AddReputation::50:Pirates,150,Pirates:50,
q_076_6,Поручение: Сбор Ник,Выполните поручение для Ник в Пираты,Pirates,,q_076_5,0,talk_6_0,Обсудите детали с Ник,,TalkToNpc,obj_q_076_6_s0,,npc_076,Ник,Pirates,1,,,,
q_076_6,Поручение: Сбор Ник,Выполните поручение для Ник в Пираты,Pirates,,q_076_5,1,talk_6_1,Поговорите с Человек в багровой мантии,,TalkToNpc,obj_q_076_6_s1,,npc_077,Человек в багровой мантии,Pirates,1,,,,
q_076_6,Поручение: Сбор Ник,Выполните поручение для Ник в Пираты,Pirates,,q_076_5,2,talk_6_2,Поговорите с Человек в багровой мантии,,TalkToNpc,obj_q_076_6_s2,,npc_077,Человек в багровой мантии,Pirates,1,,,,
q_076_6,Поручение: Сбор Ник,Выполните поручение для Ник в Пираты,Pirates,,q_076_5,3,gather_6_3,Добудьте SOL Registration Certificate — требуется 1 шт.,,HaveItem,obj_q_076_6_s3,SOL Registration Certificate,npc_076,Ник,Pirates,1,,,,
q_076_6,Поручение: Сбор Ник,Выполните поручение для Ник в Пираты,Pirates,,q_076_5,4,talk_6_4,Найдите Ник и узнайте информацию,,TalkToNpc,obj_q_076_6_s4,,npc_076,Ник,Pirates,1,GiveCredits::10;AddReputation::15:Pirates;GiveItem:Pirate Cutlass::3,10,Pirates:15,Pirate Cutlass:3
q_076_7,Поручение: Встреча Ник,Помогите Ник с важным делом для Пираты,Pirates,,,0,talk_7_0,Встретьтесь с Ник для получения указаний,,TalkToNpc,obj_q_076_7_s0,,npc_076,Ник,Pirates,1,,,,
q_076_7,Поручение: Встреча Ник,Помогите Ник с важным делом для Пираты,Pirates,,,1,gather_7_1,Принесите Travel Butter Cookies в количестве 4,,HaveItem,obj_q_076_7_s1,Travel Butter Cookies,npc_076,Ник,Pirates,4,,,,
q_076_7,Поручение: Встреча Ник,Помогите Ник с важным делом для Пираты,Pirates,,,2,gather_7_2,Принесите Pirate Bandana в количестве 2,,HaveItem,obj_q_076_7_s2,Pirate Bandana,npc_076,Ник,Pirates,2,,,,
q_076_7,Поручение: Встреча Ник,Помогите Ник с важным делом для Пираты,Pirates,,,3,talk_7_3,Обсудите детали с Ник,,TalkToNpc,obj_q_076_7_s3,,npc_076,Ник,Pirates,1,GiveCredits::250;AddReputation::50:Pirates,250,Pirates:50,
q_076_8,Поручение: Встреча Ник,Пираты нуждается в вашей помощи — Ник ждёт,Pirates,,,0,talk_8_0,Встретьтесь с Ник для получения указаний,,TalkToNpc,obj_q_076_8_s0,,npc_076,Ник,Pirates,1,,,,
q_076_8,Поручение: Встреча Ник,Пираты нуждается в вашей помощи — Ник ждёт,Pirates,,,1,gather_8_1,Добудьте Grappling Hook — требуется 3 шт.,,HaveItem,obj_q_076_8_s1,Grappling Hook,npc_076,Ник,Pirates,3,,,,
q_076_8,Поручение: Встреча Ник,Пираты нуждается в вашей помощи — Ник ждёт,Pirates,,,2,gather_8_2,Раздобудьте Smoke Bomb (2 шт.),,HaveItem,obj_q_076_8_s2,Smoke Bomb,npc_076,Ник,Pirates,2,,,,
q_076_8,Поручение: Встреча Ник,Пираты нуждается в вашей помощи — Ник ждёт,Pirates,,,3,gather_8_3,Найдите Grappling Hook в количестве 2 шт.,,HaveItem,obj_q_076_8_s3,Grappling Hook,npc_076,Ник,Pirates,2,,,,
q_076_8,Поручение: Встреча Ник,Пираты нуждается в вашей помощи — Ник ждёт,Pirates,,,4,gather_8_4,Добудьте SOL Registration Certificate — требуется 1 шт.,,HaveItem,obj_q_076_8_s4,SOL Registration Certificate,npc_076,Ник,Pirates,1,,,,
q_076_8,Поручение: Встреча Ник,Пираты нуждается в вашей помощи — Ник ждёт,Pirates,,,5,gather_8_5,Найдите Dark Lantern в количестве 1 шт.,,HaveItem,obj_q_076_8_s5,Dark Lantern,npc_076,Ник,Pirates,1,,,,
q_076_8,Поручение: Встреча Ник,Пираты нуждается в вашей помощи — Ник ждёт,Pirates,,,6,talk_8_6,Найдите Человек в багровой мантии и узнайте информацию,,TalkToNpc,obj_q_076_8_s6,,npc_077,Человек в багровой мантии,Pirates,1,,,,
q_076_8,Поручение: Встреча Ник,Пираты нуждается в вашей помощи — Ник ждёт,Pirates,,,7,talk_8_7,Передайте сообщение Ник,,TalkToNpc,obj_q_076_8_s7,,npc_076,Ник,Pirates,1,GiveCredits::10;AddReputation::30:Pirates;GiveItem:Pirate Bandana::2,10,Pirates:30,Pirate Bandana:2
q_076_9,Ник: Срочный заказ,Помогите Ник с важным делом для Пираты,Pirates,,,0,talk_9_0,Передайте сообщение Ник,,TalkToNpc,obj_q_076_9_s0,,npc_076,Ник,Pirates,1,,,,
q_076_9,Ник: Срочный заказ,Помогите Ник с важным делом для Пираты,Pirates,,,1,talk_9_1,Передайте сообщение Ник,,TalkToNpc,obj_q_076_9_s1,,npc_076,Ник,Pirates,1,,,,
q_076_9,Ник: Срочный заказ,Помогите Ник с важным делом для Пираты,Pirates,,,2,talk_9_2,Найдите Фрей и узнайте информацию,,TalkToNpc,obj_q_076_9_s2,,npc_089,Фрей,Pirates,1,,,,
q_076_9,Ник: Срочный заказ,Помогите Ник с важным делом для Пираты,Pirates,,,3,gather_9_3,Раздобудьте Thief's Tools (2 шт.),,HaveItem,obj_q_076_9_s3,Thief's Tools,npc_076,Ник,Pirates,2,,,,
q_076_9,Ник: Срочный заказ,Помогите Ник с важным делом для Пираты,Pirates,,,4,gather_9_4,Раздобудьте Pirate Bandana (4 шт.),,HaveItem,obj_q_076_9_s4,Pirate Bandana,npc_076,Ник,Pirates,4,,,,
q_076_9,Ник: Срочный заказ,Помогите Ник с важным делом для Пираты,Pirates,,,5,talk_9_5,Обсудите детали с Человек в багровой мантии,,TalkToNpc,obj_q_076_9_s5,,npc_077,Человек в багровой мантии,Pirates,1,,,,
q_076_9,Ник: Срочный заказ,Помогите Ник с важным делом для Пираты,Pirates,,,6,talk_9_6,Найдите Ник и узнайте информацию,,TalkToNpc,obj_q_076_9_s6,,npc_076,Ник,Pirates,1,GiveCredits::25;AddReputation::25:Pirates;GiveItem:Smoke Bomb::2,25,Pirates:25,Smoke Bomb:2
q_077_0,Поручение: Задание Человек в багровой мантии,Помогите Человек в багровой мантии с важным делом для Пираты,Pirates,y,,0,talk_0_0,Найдите Человек в багровой мантии и узнайте информацию,,TalkToNpc,obj_q_077_0_s0,,npc_077,Человек в багровой мантии,Pirates,1,,,,
q_077_0,Поручение: Задание Человек в багровой мантии,Помогите Человек в багровой мантии с важным делом для Пираты,Pirates,y,,1,gather_0_1,Соберите Smoke Bomb (5 шт.),,HaveItem,obj_q_077_0_s1,Smoke Bomb,npc_077,Человек в багровой мантии,Pirates,5,,,,
q_077_0,Поручение: Задание Человек в багровой мантии,Помогите Человек в багровой мантии с важным делом для Пираты,Pirates,y,,2,gather_0_2,Добудьте Rum — требуется 4 шт.,,HaveItem,obj_q_077_0_s2,Rum,npc_077,Человек в багровой мантии,Pirates,4,,,,
q_077_0,Поручение: Задание Человек в багровой мантии,Помогите Человек в багровой мантии с важным делом для Пираты,Pirates,y,,3,gather_0_3,Соберите Rum (3 шт.),,HaveItem,obj_q_077_0_s3,Rum,npc_077,Человек в багровой мантии,Pirates,3,,,,
q_077_0,Поручение: Задание Человек в багровой мантии,Помогите Человек в багровой мантии с важным делом для Пираты,Pirates,y,,4,gather_0_4,Добудьте Smoke Bomb — требуется 2 шт.,,HaveItem,obj_q_077_0_s4,Smoke Bomb,npc_077,Человек в багровой мантии,Pirates,2,,,,
q_077_0,Поручение: Задание Человек в багровой мантии,Помогите Человек в багровой мантии с важным делом для Пираты,Pirates,y,,5,gather_0_5,Раздобудьте Smoke Bomb (5 шт.),,HaveItem,obj_q_077_0_s5,Smoke Bomb,npc_077,Человек в багровой мантии,Pirates,5,,,,
q_077_0,Поручение: Задание Человек в багровой мантии,Помогите Человек в багровой мантии с важным делом для Пираты,Pirates,y,,6,talk_0_6,Обсудите детали с Ник,,TalkToNpc,obj_q_077_0_s6,,npc_076,Ник,Pirates,1,,,,
q_077_0,Поручение: Задание Человек в багровой мантии,Помогите Человек в багровой мантии с важным делом для Пираты,Pirates,y,,7,talk_0_7,Обсудите детали с Человек в багровой мантии,,TalkToNpc,obj_q_077_0_s7,,npc_077,Человек в багровой мантии,Pirates,1,,,,
q_077_0,Поручение: Задание Человек в багровой мантии,Помогите Человек в багровой мантии с важным делом для Пираты,Pirates,y,,8,talk_0_8,Встретьтесь с Ник для получения указаний,,TalkToNpc,obj_q_077_0_s8,,npc_076,Ник,Pirates,1,,,,
q_077_0,Поручение: Задание Человек в багровой мантии,Помогите Человек в багровой мантии с важным делом для Пираты,Pirates,y,,9,talk_0_9,Встретьтесь с Фрей для получения указаний,,TalkToNpc,obj_q_077_0_s9,,npc_089,Фрей,Pirates,1,,,,
q_077_0,Поручение: Задание Человек в багровой мантии,Помогите Человек в багровой мантии с важным делом для Пираты,Pirates,y,,10,gather_0_10,Раздобудьте Grappling Hook (4 шт.),,HaveItem,obj_q_077_0_s10,Grappling Hook,npc_077,Человек в багровой мантии,Pirates,4,,,,
q_077_0,Поручение: Задание Человек в багровой мантии,Помогите Человек в багровой мантии с важным делом для Пираты,Pirates,y,,11,gather_0_11,Соберите Pirate Bandana (1 шт.),,HaveItem,obj_q_077_0_s11,Pirate Bandana,npc_077,Человек в багровой мантии,Pirates,1,,,,
q_077_0,Поручение: Задание Человек в багровой мантии,Помогите Человек в багровой мантии с важным делом для Пираты,Pirates,y,,12,talk_0_12,Передайте сообщение Ник,,TalkToNpc,obj_q_077_0_s12,,npc_076,Ник,Pirates,1,,,,
q_077_0,Поручение: Задание Человек в багровой мантии,Помогите Человек в багровой мантии с важным делом для Пираты,Pirates,y,,13,talk_0_13,Обсудите детали с Человек в багровой мантии,,TalkToNpc,obj_q_077_0_s13,,npc_077,Человек в багровой мантии,Pirates,1,,,,
q_077_0,Поручение: Задание Человек в багровой мантии,Помогите Человек в багровой мантии с важным делом для Пираты,Pirates,y,,14,talk_0_14,Обсудите детали с Человек в багровой мантии,,TalkToNpc,obj_q_077_0_s14,,npc_077,Человек в багровой мантии,Pirates,1,GiveCredits::150;AddReputation::10:Pirates;GiveItem:Woolen Blanket::3,150,Pirates:10,Woolen Blanket:3
q_077_1,Человек в багровой мантии: Важное дело,Помогите Человек в багровой мантии с важным делом для Пираты,Pirates,,q_077_0,0,talk_1_0,Поговорите с Человек в багровой мантии,,TalkToNpc,obj_q_077_1_s0,,npc_077,Человек в багровой мантии,Pirates,1,,,,
q_077_1,Человек в багровой мантии: Важное дело,Помогите Человек в багровой мантии с важным делом для Пираты,Pirates,,q_077_0,1,gather_1_1,Найдите Smoke Bomb в количестве 2 шт.,,HaveItem,obj_q_077_1_s1,Smoke Bomb,npc_077,Человек в багровой мантии,Pirates,2,,,,
q_077_1,Человек в багровой мантии: Важное дело,Помогите Человек в багровой мантии с важным делом для Пираты,Pirates,,q_077_0,2,talk_1_2,Обсудите детали с Человек в багровой мантии,,TalkToNpc,obj_q_077_1_s2,,npc_077,Человек в багровой мантии,Pirates,1,,,,
q_077_1,Человек в багровой мантии: Важное дело,Помогите Человек в багровой мантии с важным делом для Пираты,Pirates,,q_077_0,3,talk_1_3,Встретьтесь с Человек в багровой мантии для получения указаний,,TalkToNpc,obj_q_077_1_s3,,npc_077,Человек в багровой мантии,Pirates,1,GiveCredits::300;AddReputation::30:Pirates,300,Pirates:30,
q_077_2,Задание #3 от Человек в багровой мантии,Пираты нуждается в вашей помощи — Человек в багровой мантии ждёт,Pirates,y,,0,talk_2_0,Встретьтесь с Человек в багровой мантии для получения указаний,,TalkToNpc,obj_q_077_2_s0,,npc_077,Человек в багровой мантии,Pirates,1,,,,
q_077_2,Задание #3 от Человек в багровой мантии,Пираты нуждается в вашей помощи — Человек в багровой мантии ждёт,Pirates,y,,1,talk_2_1,Поговорите с Человек в багровой мантии,,TalkToNpc,obj_q_077_2_s1,,npc_077,Человек в багровой мантии,Pirates,1,,,,
q_077_2,Задание #3 от Человек в багровой мантии,Пираты нуждается в вашей помощи — Человек в багровой мантии ждёт,Pirates,y,,2,talk_2_2,Поговорите с Фрей,,TalkToNpc,obj_q_077_2_s2,,npc_089,Фрей,Pirates,1,,,,
q_077_2,Задание #3 от Человек в багровой мантии,Пираты нуждается в вашей помощи — Человек в багровой мантии ждёт,Pirates,y,,3,gather_2_3,Принесите Thief's Tools в количестве 1,,HaveItem,obj_q_077_2_s3,Thief's Tools,npc_077,Человек в багровой мантии,Pirates,1,,,,
q_077_2,Задание #3 от Человек в багровой мантии,Пираты нуждается в вашей помощи — Человек в багровой мантии ждёт,Pirates,y,,4,gather_2_4,Найдите Smoke Bomb в количестве 1 шт.,,HaveItem,obj_q_077_2_s4,Smoke Bomb,npc_077,Человек в багровой мантии,Pirates,1,,,,
q_077_2,Задание #3 от Человек в багровой мантии,Пираты нуждается в вашей помощи — Человек в багровой мантии ждёт,Pirates,y,,5,talk_2_5,Встретьтесь с Человек в багровой мантии для получения указаний,,TalkToNpc,obj_q_077_2_s5,,npc_077,Человек в багровой мантии,Pirates,1,GiveCredits::150;AddReputation::50:Pirates;GiveItem:Covered Cargo::1,150,Pirates:50,Covered Cargo:1
q_077_3,Поручение: Задание Человек в багровой мантии,Срочное поручение от Человек в багровой мантии (Пираты),Pirates,,q_077_2,0,talk_3_0,Поговорите с Человек в багровой мантии,,TalkToNpc,obj_q_077_3_s0,,npc_077,Человек в багровой мантии,Pirates,1,,,,
q_077_3,Поручение: Задание Человек в багровой мантии,Срочное поручение от Человек в багровой мантии (Пираты),Pirates,,q_077_2,1,gather_3_1,Найдите Dark Lantern в количестве 4 шт.,,HaveItem,obj_q_077_3_s1,Dark Lantern,npc_077,Человек в багровой мантии,Pirates,4,,,,
q_077_3,Поручение: Задание Человек в багровой мантии,Срочное поручение от Человек в багровой мантии (Пираты),Pirates,,q_077_2,2,talk_3_2,Найдите Ник и узнайте информацию,,TalkToNpc,obj_q_077_3_s2,,npc_076,Ник,Pirates,1,,,,
q_077_3,Поручение: Задание Человек в багровой мантии,Срочное поручение от Человек в багровой мантии (Пираты),Pirates,,q_077_2,3,gather_3_3,Найдите Grappling Hook в количестве 2 шт.,,HaveItem,obj_q_077_3_s3,Grappling Hook,npc_077,Человек в багровой мантии,Pirates,2,,,,
q_077_3,Поручение: Задание Человек в багровой мантии,Срочное поручение от Человек в багровой мантии (Пираты),Pirates,,q_077_2,4,gather_3_4,Принесите Pirate Bandana в количестве 4,,HaveItem,obj_q_077_3_s4,Pirate Bandana,npc_077,Человек в багровой мантии,Pirates,4,,,,
q_077_3,Поручение: Задание Человек в багровой мантии,Срочное поручение от Человек в багровой мантии (Пираты),Pirates,,q_077_2,5,talk_3_5,Поговорите с Человек в багровой мантии,,TalkToNpc,obj_q_077_3_s5,,npc_077,Человек в багровой мантии,Pirates,1,GiveCredits::25;AddReputation::30:Pirates,25,Pirates:30,
q_077_4,Помощь Человек в багровой мантии,Выполните поручение для Человек в багровой мантии в Пираты,Pirates,y,q_077_3,0,talk_4_0,Найдите Человек в багровой мантии и узнайте информацию,,TalkToNpc,obj_q_077_4_s0,,npc_077,Человек в багровой мантии,Pirates,1,,,,
q_077_4,Помощь Человек в багровой мантии,Выполните поручение для Человек в багровой мантии в Пираты,Pirates,y,q_077_3,1,gather_4_1,Найдите Rum в количестве 5 шт.,,HaveItem,obj_q_077_4_s1,Rum,npc_077,Человек в багровой мантии,Pirates,5,,,,
q_077_4,Помощь Человек в багровой мантии,Выполните поручение для Человек в багровой мантии в Пираты,Pirates,y,q_077_3,2,gather_4_2,Принесите Thief's Tools в количестве 5,,HaveItem,obj_q_077_4_s2,Thief's Tools,npc_077,Человек в багровой мантии,Pirates,5,,,,
q_077_4,Помощь Человек в багровой мантии,Выполните поручение для Человек в багровой мантии в Пираты,Pirates,y,q_077_3,3,gather_4_3,Найдите Smoke Bomb в количестве 2 шт.,,HaveItem,obj_q_077_4_s3,Smoke Bomb,npc_077,Человек в багровой мантии,Pirates,2,,,,
q_077_4,Помощь Человек в багровой мантии,Выполните поручение для Человек в багровой мантии в Пираты,Pirates,y,q_077_3,4,talk_4_4,Встретьтесь с Ник для получения указаний,,TalkToNpc,obj_q_077_4_s4,,npc_076,Ник,Pirates,1,,,,
q_077_4,Помощь Человек в багровой мантии,Выполните поручение для Человек в багровой мантии в Пираты,Pirates,y,q_077_3,5,talk_4_5,Встретьтесь с Фрей для получения указаний,,TalkToNpc,obj_q_077_4_s5,,npc_089,Фрей,Pirates,1,,,,
q_077_4,Помощь Человек в багровой мантии,Выполните поручение для Человек в багровой мантии в Пираты,Pirates,y,q_077_3,6,gather_4_6,Добудьте Rum — требуется 1 шт.,,HaveItem,obj_q_077_4_s6,Rum,npc_077,Человек в багровой мантии,Pirates,1,,,,
q_077_4,Помощь Человек в багровой мантии,Выполните поручение для Человек в багровой мантии в Пираты,Pirates,y,q_077_3,7,talk_4_7,Встретьтесь с Человек в багровой мантии для получения указаний,,TalkToNpc,obj_q_077_4_s7,,npc_077,Человек в багровой мантии,Pirates,1,GiveCredits::50;AddReputation::15:Pirates,50,Pirates:15,
q_077_5,Задание #6 от Человек в багровой мантии,Возьмите задание у Человек в багровой мантии и выполните его,Pirates,y,,0,talk_5_0,Встретьтесь с Человек в багровой мантии для получения указаний,,TalkToNpc,obj_q_077_5_s0,,npc_077,Человек в багровой мантии,Pirates,1,,,,
q_077_5,Задание #6 от Человек в багровой мантии,Возьмите задание у Человек в багровой мантии и выполните его,Pirates,y,,1,gather_5_1,Принесите Thief's Tools в количестве 3,,HaveItem,obj_q_077_5_s1,Thief's Tools,npc_077,Человек в багровой мантии,Pirates,3,,,,
q_077_5,Задание #6 от Человек в багровой мантии,Возьмите задание у Человек в багровой мантии и выполните его,Pirates,y,,2,gather_5_2,Соберите Thief's Tools (1 шт.),,HaveItem,obj_q_077_5_s2,Thief's Tools,npc_077,Человек в багровой мантии,Pirates,1,,,,
q_077_5,Задание #6 от Человек в багровой мантии,Возьмите задание у Человек в багровой мантии и выполните его,Pirates,y,,3,gather_5_3,Соберите Smoke Bomb (3 шт.),,HaveItem,obj_q_077_5_s3,Smoke Bomb,npc_077,Человек в багровой мантии,Pirates,3,,,,
q_077_5,Задание #6 от Человек в багровой мантии,Возьмите задание у Человек в багровой мантии и выполните его,Pirates,y,,4,gather_5_4,Найдите Pirate Bandana в количестве 1 шт.,,HaveItem,obj_q_077_5_s4,Pirate Bandana,npc_077,Человек в багровой мантии,Pirates,1,,,,
